schedule_index,episode_id,partition,layout_id,planner,profile_id
341,discovery__discovery_10__dwa__tau_w_100,discovery,discovery_10,dwa,tau_w_100
342,holdout__holdout_01__teb__delay_050,holdout,holdout_01,teb,delay_050
343,holdout__holdout_20__dwa__delay_100,holdout,holdout_20,dwa,delay_100
344,discovery__discovery_15__teb__tau_w_300,discovery,discovery_15,teb,tau_w_300
345,discovery__discovery_20__teb__delay_050,discovery,discovery_20,teb,delay_050
346,discovery__discovery_05__dwa__tau_w_300,discovery,discovery_05,dwa,tau_w_300
347,discovery__discovery_16__dwa__tau_w_300,discovery,discovery_16,dwa,tau_w_300
348,discovery__discovery_05__teb__delay_200,discovery,discovery_05,teb,delay_200
349,holdout__holdout_06__dwa__delay_200,holdout,holdout_06,dwa,delay_200
350,discovery__discovery_15__dwa__tau_y_500,discovery,discovery_15,dwa,tau_y_500
351,discovery__discovery_17__dwa__tau_w_100,discovery,discovery_17,dwa,tau_w_100
352,discovery__discovery_03__dwa__tau_y_500,discovery,discovery_03,dwa,tau_y_500
353,discovery__discovery_11__teb__delay_200,discovery,discovery_11,teb,delay_200
354,discovery__discovery_14__dwa__tau_x_100,discovery,discovery_14,dwa,tau_x_100
355,holdout__holdout_15__teb__delay_200,holdout,holdout_15,teb,delay_200
356,holdout__holdout_19__dwa__delay_200,holdout,holdout_19,dwa,delay_200
357,discovery__discovery_17__dwa__tau_y_500,discovery,discovery_17,dwa,tau_y_500
358,holdout__holdout_05__dwa__tau_x_300,holdout,holdout_05,dwa,tau_x_300
359,holdout__holdout_15__dwa__tau_x_300,holdout,holdout_15,dwa,tau_x_300
360,holdout__holdout_02__dwa__delay_100,holdout,holdout_02,dwa,delay_100
361,holdout__holdout_07__dwa__tau_x_300,holdout,holdout_07,dwa,tau_x_300
362,discovery__discovery_14__teb__tau_w_300,discovery,discovery_14,teb,tau_w_300
363,discovery__discovery_14__dwa__tau_y_300,discovery,discovery_14,dwa,tau_y_300
364,discovery__discovery_09__dwa__delay_200,discovery,discovery_09,dwa,delay_200
365,discovery__discovery_18__dwa__delay_050,discovery,discovery_18,dwa,delay_050
366,discovery__discovery_03__teb__tau_w_300,discovery,discovery_03,teb,tau_w_300
367,discovery__discovery_01__dwa__delay_200,discovery,discovery_01,dwa,delay_200
368,holdout__holdout_14__dwa__tau_x_300,holdout,holdout_14,dwa,tau_x_300
369,holdout__holdout_16__dwa__tau_x_100,holdout,holdout_16,dwa,tau_x_100
370,holdout__holdout_03__dwa__tau_y_150,holdout,holdout_03,dwa,tau_y_150
371,holdout__holdout_06__teb__e0,holdout,holdout_06,teb,e0
372,holdout__holdout_12__dwa__tau_w_300,holdout,holdout_12,dwa,tau_w_300
373,holdout__holdout_14__teb__delay_050,holdout,holdout_14,teb,delay_050
374,holdout__holdout_18__teb__delay_050,holdout,holdout_18,teb,delay_050
375,discovery__discovery_04__teb__delay_200,discovery,discovery_04,teb,delay_200
376,discovery__discovery_11__dwa__delay_100,discovery,discovery_11,dwa,delay_100
377,holdout__holdout_10__dwa__tau_w_300,holdout,holdout_10,dwa,tau_w_300
378,holdout__holdout_19__dwa__tau_w_300,holdout,holdout_19,dwa,tau_w_300
379,holdout__holdout_17__teb__tau_x_100,holdout,holdout_17,teb,tau_x_100
380,holdout__holdout_14__dwa__tau_y_500,holdout,holdout_14,dwa,tau_y_500
381,holdout__holdout_02__dwa__tau_y_500,holdout,holdout_02,dwa,tau_y_500
382,holdout__holdout_20__teb__e0,holdout,holdout_20,teb,e0
383,discovery__discovery_16__teb__tau_x_100,discovery,discovery_16,teb,tau_x_100
384,discovery__discovery_19__dwa__tau_x_100,discovery,discovery_19,dwa,tau_x_100
385,holdout__holdout_19__teb__tau_w_100,holdout,holdout_19,teb,tau_w_100
386,holdout__holdout_08__teb__tau_y_500,holdout,holdout_08,teb,tau_y_500
387,discovery__discovery_16__teb__tau_y_500,discovery,discovery_16,teb,tau_y_500
388,holdout__holdout_20__dwa__tau_y_150,holdout,holdout_20,dwa,tau_y_150
389,holdout__holdout_07__dwa__tau_y_150,holdout,holdout_07,dwa,tau_y_150
390,holdout__holdout_01__dwa__tau_w_100,holdout,holdout_01,dwa,tau_w_100
391,holdout__holdout_08__teb__tau_y_300,holdout,holdout_08,teb,tau_y_300
392,discovery__discovery_16__dwa__delay_100,discovery,discovery_16,dwa,delay_100
393,discovery__discovery_18__dwa__tau_x_300,discovery,discovery_18,dwa,tau_x_300
394,holdout__holdout_05__teb__tau_y_300,holdout,holdout_05,teb,tau_y_300
395,discovery__discovery_08__teb__tau_y_150,discovery,discovery_08,teb,tau_y_150
396,discovery__discovery_02__dwa__tau_y_300,discovery,discovery_02,dwa,tau_y_300
397,discovery__discovery_03__dwa__delay_100,discovery,discovery_03,dwa,delay_100
398,discovery__discovery_15__teb__tau_x_100,discovery,discovery_15,teb,tau_x_100
399,holdout__holdout_12__teb__tau_y_500,holdout,holdout_12,teb,tau_y_500
400,discovery__discovery_11__dwa__tau_w_300,discovery,discovery_11,dwa,tau_w_300
401,holdout__holdout_10__teb__delay_200,holdout,holdout_10,teb,delay_200
402,holdout__holdout_06__dwa__tau_x_300,holdout,holdout_06,dwa,tau_x_300
403,discovery__discovery_20__dwa__delay_200,discovery,discovery_20,dwa,delay_200
404,discovery__discovery_10__teb__delay_200,discovery,discovery_10,teb,delay_200
405,discovery__discovery_12__teb__tau_x_100,discovery,discovery_12,teb,tau_x_100
406,holdout__holdout_17__teb__e0,holdout,holdout_17,teb,e0
407,discovery__discovery_17__dwa__tau_y_150,discovery,discovery_17,dwa,tau_y_150
408,discovery__discovery_15__dwa__e0,discovery,discovery_15,dwa,e0
409,holdout__holdout_15__teb__delay_100,holdout,holdout_15,teb,delay_100
410,discovery__discovery_02__dwa__tau_w_100,discovery,discovery_02,dwa,tau_w_100
411,discovery__discovery_11__teb__tau_y_300,discovery,discovery_11,teb,tau_y_300
412,discovery__discovery_08__dwa__delay_100,discovery,discovery_08,dwa,delay_100
413,holdout__holdout_15__teb__tau_x_100,holdout,holdout_15,teb,tau_x_100
414,holdout__holdout_07__dwa__tau_y_300,holdout,holdout_07,dwa,tau_y_300
415,discovery__discovery_18__teb__tau_w_100,discovery,discovery_18,teb,tau_w_100
416,holdout__holdout_04__teb__tau_x_300,holdout,holdout_04,teb,tau_x_300
417,discovery__discovery_01__dwa__tau_y_150,discovery,discovery_01,dwa,tau_y_150
418,holdout__holdout_05__dwa__tau_y_300,holdout,holdout_05,dwa,tau_y_300
419,holdout__holdout_01__teb__delay_200,holdout,holdout_01,teb,delay_200
420,discovery__discovery_11__teb__e0,discovery,discovery_11,teb,e0
421,holdout__holdout_12__teb__tau_x_100,holdout,holdout_12,teb,tau_x_100
422,holdout__holdout_13__teb__tau_y_500,holdout,holdout_13,teb,tau_y_500
423,discovery__discovery_17__teb__delay_050,discovery,discovery_17,teb,delay_050
424,holdout__holdout_13__teb__delay_100,holdout,holdout_13,teb,delay_100
425,discovery__discovery_18__dwa__tau_w_300,discovery,discovery_18,dwa,tau_w_300
426,discovery__discovery_18__dwa__tau_w_100,discovery,discovery_18,dwa,tau_w_100
427,discovery__discovery_11__teb__tau_y_150,discovery,discovery_11,teb,tau_y_150
428,holdout__holdout_17__teb__tau_y_300,holdout,holdout_17,teb,tau_y_300
429,discovery__discovery_04__teb__e0,discovery,discovery_04,teb,e0
430,holdout__holdout_07__teb__tau_y_300,holdout,holdout_07,teb,tau_y_300
431,discovery__discovery_16__teb__e0,discovery,discovery_16,teb,e0
432,discovery__discovery_17__teb__delay_100,discovery,discovery_17,teb,delay_100
433,holdout__holdout_09__teb__tau_y_500,holdout,holdout_09,teb,tau_y_500
434,holdout__holdout_04__dwa__delay_200,holdout,holdout_04,dwa,delay_200
435,holdout__holdout_18__teb__delay_100,holdout,holdout_18,teb,delay_100
436,discovery__discovery_09__teb__tau_w_300,discovery,discovery_09,teb,tau_w_300
437,discovery__discovery_10__teb__delay_100,discovery,discovery_10,teb,delay_100
438,discovery__discovery_11__dwa__tau_x_300,discovery,discovery_11,dwa,tau_x_300
439,discovery__discovery_02__teb__tau_x_100,discovery,discovery_02,teb,tau_x_100
440,discovery__discovery_19__dwa__tau_w_100,discovery,discovery_19,dwa,tau_w_100
441,discovery__discovery_01__dwa__tau_y_300,discovery,discovery_01,dwa,tau_y_300
442,holdout__holdout_09__dwa__delay_050,holdout,holdout_09,dwa,delay_050
443,holdout__holdout_18__dwa__delay_050,holdout,holdout_18,dwa,delay_050
444,discovery__discovery_15__dwa__delay_050,discovery,discovery_15,dwa,delay_050
445,holdout__holdout_19__dwa__delay_050,holdout,holdout_19,dwa,delay_050
446,discovery__discovery_06__dwa__tau_y_500,discovery,discovery_06,dwa,tau_y_500
447,discovery__discovery_14__dwa__delay_100,discovery,discovery_14,dwa,delay_100
448,discovery__discovery_04__teb__tau_w_300,discovery,discovery_04,teb,tau_w_300
449,discovery__discovery_10__dwa__tau_y_500,discovery,discovery_10,dwa,tau_y_500
450,discovery__discovery_08__teb__tau_y_500,discovery,discovery_08,teb,tau_y_500
451,discovery__discovery_10__dwa__e0,discovery,discovery_10,dwa,e0
452,discovery__discovery_17__teb__delay_200,discovery,discovery_17,teb,delay_200
453,discovery__discovery_07__dwa__delay_200,discovery,discovery_07,dwa,delay_200
454,holdout__holdout_06__dwa__delay_100,holdout,holdout_06,dwa,delay_100
455,holdout__holdout_18__teb__tau_w_100,holdout,holdout_18,teb,tau_w_100
456,holdout__holdout_05__teb__tau_w_100,holdout,holdout_05,teb,tau_w_100
457,holdout__holdout_08__teb__delay_050,holdout,holdout_08,teb,delay_050
458,holdout__holdout_19__teb__delay_100,holdout,holdout_19,teb,delay_100
459,holdout__holdout_17__dwa__delay_200,holdout,holdout_17,dwa,delay_200
460,holdout__holdout_02__teb__tau_y_500,holdout,holdout_02,teb,tau_y_500
461,holdout__holdout_11__teb__tau_x_100,holdout,holdout_11,teb,tau_x_100
462,holdout__holdout_03__teb__e0,holdout,holdout_03,teb,e0
463,holdout__holdout_20__dwa__tau_w_300,holdout,holdout_20,dwa,tau_w_300
464,holdout__holdout_15__dwa__e0,holdout,holdout_15,dwa,e0
465,holdout__holdout_07__teb__tau_y_500,holdout,holdout_07,teb,tau_y_500
466,discovery__discovery_14__dwa__e0,discovery,discovery_14,dwa,e0
467,holdout__holdout_09__dwa__tau_x_300,holdout,holdout_09,dwa,tau_x_300
468,discovery__discovery_14__dwa__delay_050,discovery,discovery_14,dwa,delay_050
469,holdout__holdout_04__dwa__delay_050,holdout,holdout_04,dwa,delay_050
470,discovery__discovery_04__dwa__e0,discovery,discovery_04,dwa,e0
471,discovery__discovery_03__teb__delay_100,discovery,discovery_03,teb,delay_100
472,holdout__holdout_14__teb__e0,holdout,holdout_14,teb,e0
473,holdout__holdout_14__teb__tau_x_300,holdout,holdout_14,teb,tau_x_300
474,discovery__discovery_03__dwa__e0,discovery,discovery_03,dwa,e0
475,holdout__holdout_09__dwa__e0,holdout,holdout_09,dwa,e0
476,holdout__holdout_16__dwa__delay_050,holdout,holdout_16,dwa,delay_050
477,discovery__discovery_03__teb__tau_w_100,discovery,discovery_03,teb,tau_w_100
478,holdout__holdout_06__dwa__tau_w_100,holdout,holdout_06,dwa,tau_w_100
479,discovery__discovery_17__teb__tau_x_100,discovery,discovery_17,teb,tau_x_100
480,holdout__holdout_12__teb__delay_050,holdout,holdout_12,teb,delay_050
481,discovery__discovery_17__teb__tau_y_500,discovery,discovery_17,teb,tau_y_500
482,discovery__discovery_13__teb__delay_050,discovery,discovery_13,teb,delay_050
483,discovery__discovery_03__dwa__delay_200,discovery,discovery_03,dwa,delay_200
484,discovery__discovery_04__teb__tau_y_150,discovery,discovery_04,teb,tau_y_150
485,discovery__discovery_01__teb__delay_050,discovery,discovery_01,teb,delay_050
486,holdout__holdout_04__dwa__tau_y_500,holdout,holdout_04,dwa,tau_y_500
487,holdout__holdout_03__dwa__tau_y_500,holdout,holdout_03,dwa,tau_y_500
488,holdout__holdout_08__teb__tau_y_150,holdout,holdout_08,teb,tau_y_150
489,discovery__discovery_10__teb__tau_y_300,discovery,discovery_10,teb,tau_y_300
490,holdout__holdout_01__dwa__tau_x_300,holdout,holdout_01,dwa,tau_x_300
491,discovery__discovery_02__dwa__tau_x_300,discovery,discovery_02,dwa,tau_x_300
492,discovery__discovery_14__teb__tau_w_100,discovery,discovery_14,teb,tau_w_100
493,holdout__holdout_20__teb__tau_w_100,holdout,holdout_20,teb,tau_w_100
494,discovery__discovery_19__dwa__tau_x_300,discovery,discovery_19,dwa,tau_x_300
495,discovery__discovery_13__dwa__tau_y_500,discovery,discovery_13,dwa,tau_y_500
496,discovery__discovery_05__teb__e0,discovery,discovery_05,teb,e0
497,discovery__discovery_07__dwa__delay_050,discovery,discovery_07,dwa,delay_050
498,discovery__discovery_06__dwa__e0,discovery,discovery_06,dwa,e0
499,holdout__holdout_18__teb__delay_200,holdout,holdout_18,teb,delay_200
500,discovery__discovery_04__dwa__tau_w_100,discovery,discovery_04,dwa,tau_w_100
501,discovery__discovery_02__dwa__delay_200,discovery,discovery_02,dwa,delay_200
502,discovery__discovery_02__teb__e0,discovery,discovery_02,teb,e0
503,discovery__discovery_13__teb__tau_y_300,discovery,discovery_13,teb,tau_y_300
504,discovery__discovery_19__teb__tau_y_150,discovery,discovery_19,teb,tau_y_150
505,discovery__discovery_15__teb__tau_y_150,discovery,discovery_15,teb,tau_y_150
506,discovery__discovery_04__teb__tau_y_500,discovery,discovery_04,teb,tau_y_500
507,holdout__holdout_02__teb__tau_y_150,holdout,holdout_02,teb,tau_y_150
508,discovery__discovery_12__teb__tau_w_300,discovery,discovery_12,teb,tau_w_300
509,holdout__holdout_11__dwa__delay_050,holdout,holdout_11,dwa,delay_050
510,holdout__holdout_18__dwa__delay_100,holdout,holdout_18,dwa,delay_100
511,holdout__holdout_15__teb__tau_y_300,holdout,holdout_15,teb,tau_y_300
512,holdout__holdout_19__teb__delay_200,holdout,holdout_19,teb,delay_200
513,discovery__discovery_12__teb__delay_200,discovery,discovery_12,teb,delay_200
514,discovery__discovery_13__dwa__delay_200,discovery,discovery_13,dwa,delay_200
515,discovery__discovery_05__dwa__tau_w_100,discovery,discovery_05,dwa,tau_w_100
516,holdout__holdout_08__dwa__tau_y_150,holdout,holdout_08,dwa,tau_y_150
517,discovery__discovery_06__teb__tau_y_150,discovery,discovery_06,teb,tau_y_150
518,holdout__holdout_14__teb__tau_y_300,holdout,holdout_14,teb,tau_y_300
519,discovery__discovery_04__dwa__tau_y_150,discovery,discovery_04,dwa,tau_y_150
520,discovery__discovery_10__teb__tau_w_100,discovery,discovery_10,teb,tau_w_100
521,discovery__discovery_19__teb__tau_w_300,discovery,discovery_19,teb,tau_w_300
522,discovery__discovery_10__teb__tau_x_300,discovery,discovery_10,teb,tau_x_300
523,holdout__holdout_01__teb__tau_y_300,holdout,holdout_01,teb,tau_y_300
524,holdout__holdout_10__teb__tau_y_150,holdout,holdout_10,teb,tau_y_150
525,discovery__discovery_13__teb__delay_200,discovery,discovery_13,teb,delay_200
526,discovery__discovery_19__teb__delay_100,discovery,discovery_19,teb,delay_100
527,discovery__discovery_09__dwa__tau_y_150,discovery,discovery_09,dwa,tau_y_150
528,discovery__discovery_05__dwa__tau_y_300,discovery,discovery_05,dwa,tau_y_300
529,discovery__discovery_09__dwa__delay_050,discovery,discovery_09,dwa,delay_050
530,holdout__holdout_13__teb__delay_050,holdout,holdout_13,teb,delay_050
531,discovery__discovery_08__teb__delay_050,discovery,discovery_08,teb,delay_050
532,discovery__discovery_09__dwa__tau_x_100,discovery,discovery_09,dwa,tau_x_100
533,holdout__holdout_16__dwa__tau_y_300,holdout,holdout_16,dwa,tau_y_300
534,discovery__discovery_01__teb__delay_100,discovery,discovery_01,teb,delay_100
535,discovery__discovery_16__teb__tau_w_100,discovery,discovery_16,teb,tau_w_100
536,holdout__holdout_20__teb__tau_y_150,holdout,holdout_20,teb,tau_y_150
537,holdout__holdout_07__teb__delay_200,holdout,holdout_07,teb,delay_200
538,holdout__holdout_03__dwa__delay_200,holdout,holdout_03,dwa,delay_200
539,holdout__holdout_03__dwa__delay_050,holdout,holdout_03,dwa,delay_050
540,holdout__holdout_10__dwa__tau_y_150,holdout,holdout_10,dwa,tau_y_150
541,discovery__discovery_04__teb__delay_050,discovery,discovery_04,teb,delay_050
542,discovery__discovery_13__dwa__tau_y_300,discovery,discovery_13,dwa,tau_y_300
543,discovery__discovery_02__dwa__delay_050,discovery,discovery_02,dwa,delay_050
544,discovery__discovery_06__teb__delay_200,discovery,discovery_06,teb,delay_200
545,holdout__holdout_05__teb__tau_x_300,holdout,holdout_05,teb,tau_x_300
546,holdout__holdout_11__dwa__e0,holdout,holdout_11,dwa,e0
547,discovery__discovery_06__dwa__tau_x_100,discovery,discovery_06,dwa,tau_x_100
548,discovery__discovery_08__teb__e0,discovery,discovery_08,teb,e0
549,holdout__holdout_02__teb__tau_x_300,holdout,holdout_02,teb,tau_x_300
550,holdout__holdout_16__teb__tau_y_300,holdout,holdout_16,teb,tau_y_300
551,holdout__holdout_17__dwa__tau_w_300,holdout,holdout_17,dwa,tau_w_300
552,holdout__holdout_18__dwa__tau_y_300,holdout,holdout_18,dwa,tau_y_300
553,holdout__holdout_02__teb__tau_w_300,holdout,holdout_02,teb,tau_w_300
554,holdout__holdout_04__teb__tau_y_300,holdout,holdout_04,teb,tau_y_300
555,holdout__holdout_06__dwa__tau_y_150,holdout,holdout_06,dwa,tau_y_150
556,discovery__discovery_15__dwa__tau_x_300,discovery,discovery_15,dwa,tau_x_300
557,discovery__discovery_02__teb__tau_x_300,discovery,discovery_02,teb,tau_x_300
558,holdout__holdout_12__dwa__tau_x_300,holdout,holdout_12,dwa,tau_x_300
559,holdout__holdout_18__teb__tau_y_150,holdout,holdout_18,teb,tau_y_150
560,holdout__holdout_01__teb__tau_y_150,holdout,holdout_01,teb,tau_y_150
561,holdout__holdout_17__teb__tau_w_300,holdout,holdout_17,teb,tau_w_300
562,holdout__holdout_01__teb__tau_x_100,holdout,holdout_01,teb,tau_x_100
563,holdout__holdout_05__dwa__tau_y_150,holdout,holdout_05,dwa,tau_y_150
564,holdout__holdout_04__teb__tau_y_500,holdout,holdout_04,teb,tau_y_500
565,discovery__discovery_18__dwa__tau_y_300,discovery,discovery_18,dwa,tau_y_300
566,holdout__holdout_08__dwa__tau_y_300,holdout,holdout_08,dwa,tau_y_300
567,holdout__holdout_12__teb__e0,holdout,holdout_12,teb,e0
568,holdout__holdout_05__dwa__tau_w_300,holdout,holdout_05,dwa,tau_w_300
569,discovery__discovery_09__teb__tau_y_300,discovery,discovery_09,teb,tau_y_300
570,discovery__discovery_01__dwa__tau_x_300,discovery,discovery_01,dwa,tau_x_300
571,discovery__discovery_20__teb__tau_w_100,discovery,discovery_20,teb,tau_w_100
572,holdout__holdout_10__dwa__tau_x_300,holdout,holdout_10,dwa,tau_x_300
573,discovery__discovery_08__dwa__e0,discovery,discovery_08,dwa,e0
574,holdout__holdout_12__dwa__tau_w_100,holdout,holdout_12,dwa,tau_w_100
575,holdout__holdout_10__teb__tau_y_300,holdout,holdout_10,teb,tau_y_300
576,holdout__holdout_09__teb__tau_w_300,holdout,holdout_09,teb,tau_w_300
577,discovery__discovery_12__dwa__tau_y_500,discovery,discovery_12,dwa,tau_y_500
578,holdout__holdout_02__dwa__delay_200,holdout,holdout_02,dwa,delay_200
579,discovery__discovery_18__teb__tau_y_150,discovery,discovery_18,teb,tau_y_150
580,discovery__discovery_07__teb__tau_x_100,discovery,discovery_07,teb,tau_x_100
581,discovery__discovery_10__dwa__tau_x_100,discovery,discovery_10,dwa,tau_x_100
582,discovery__discovery_07__dwa__tau_x_100,discovery,discovery_07,dwa,tau_x_100
583,holdout__holdout_09__dwa__delay_100,holdout,holdout_09,dwa,delay_100
584,discovery__discovery_11__teb__delay_100,discovery,discovery_11,teb,delay_100
585,discovery__discovery_04__teb__tau_y_300,discovery,discovery_04,teb,tau_y_300
586,discovery__discovery_17__dwa__tau_w_300,discovery,discovery_17,dwa,tau_w_300
587,holdout__holdout_07__teb__e0,holdout,holdout_07,teb,e0
588,holdout__holdout_08__dwa__delay_100,holdout,holdout_08,dwa,delay_100
589,discovery__discovery_03__dwa__tau_x_300,discovery,discovery_03,dwa,tau_x_300
590,discovery__discovery_08__dwa__tau_w_100,discovery,discovery_08,dwa,tau_w_100
591,holdout__holdout_08__teb__delay_200,holdout,holdout_08,teb,delay_200
592,discovery__discovery_14__teb__tau_y_150,discovery,discovery_14,teb,tau_y_150
593,holdout__holdout_11__dwa__tau_y_300,holdout,holdout_11,dwa,tau_y_300
594,discovery__discovery_20__teb__tau_y_300,discovery,discovery_20,teb,tau_y_300
595,discovery__discovery_18__teb__tau_y_500,discovery,discovery_18,teb,tau_y_500
596,discovery__discovery_05__dwa__delay_050,discovery,discovery_05,dwa,delay_050
597,holdout__holdout_07__teb__tau_y_150,holdout,holdout_07,teb,tau_y_150
598,holdout__holdout_20__dwa__tau_w_100,holdout,holdout_20,dwa,tau_w_100
599,discovery__discovery_04__teb__tau_x_300,discovery,discovery_04,teb,tau_x_300
600,discovery__discovery_16__teb__tau_w_300,discovery,discovery_16,teb,tau_w_300
601,holdout__holdout_14__teb__tau_w_300,holdout,holdout_14,teb,tau_w_300
602,discovery__discovery_16__teb__tau_y_150,discovery,discovery_16,teb,tau_y_150
603,discovery__discovery_16__dwa__tau_x_300,discovery,discovery_16,dwa,tau_x_300
604,discovery__discovery_07__dwa__tau_w_300,discovery,discovery_07,dwa,tau_w_300
605,discovery__discovery_01__teb__tau_x_300,discovery,discovery_01,teb,tau_x_300
606,holdout__holdout_18__dwa__e0,holdout,holdout_18,dwa,e0
607,holdout__holdout_05__dwa__tau_y_500,holdout,holdout_05,dwa,tau_y_500
608,holdout__holdout_02__dwa__tau_y_150,holdout,holdout_02,dwa,tau_y_150
609,holdout__holdout_13__teb__tau_x_300,holdout,holdout_13,teb,tau_x_300
610,holdout__holdout_07__teb__tau_x_100,holdout,holdout_07,teb,tau_x_100
611,discovery__discovery_20__dwa__delay_100,discovery,discovery_20,dwa,delay_100
612,discovery__discovery_05__teb__delay_100,discovery,discovery_05,teb,delay_100
613,discovery__discovery_05__dwa__e0,discovery,discovery_05,dwa,e0
614,discovery__discovery_05__teb__tau_y_500,discovery,discovery_05,teb,tau_y_500
615,discovery__discovery_13__teb__tau_y_500,discovery,discovery_13,teb,tau_y_500
616,discovery__discovery_12__teb__delay_100,discovery,discovery_12,teb,delay_100
617,discovery__discovery_19__teb__tau_y_500,discovery,discovery_19,teb,tau_y_500
618,holdout__holdout_15__dwa__tau_x_100,holdout,holdout_15,dwa,tau_x_100
619,discovery__discovery_02__dwa__tau_y_500,discovery,discovery_02,dwa,tau_y_500
620,holdout__holdout_01__dwa__tau_y_150,holdout,holdout_01,dwa,tau_y_150
621,holdout__holdout_13__dwa__tau_w_100,holdout,holdout_13,dwa,tau_w_100
622,holdout__holdout_18__teb__e0,holdout,holdout_18,teb,e0
623,holdout__holdout_04__dwa__tau_w_300,holdout,holdout_04,dwa,tau_w_300
624,holdout__holdout_09__teb__delay_050,holdout,holdout_09,teb,delay_050
625,holdout__holdout_10__dwa__tau_x_100,holdout,holdout_10,dwa,tau_x_100
626,holdout__holdout_17__dwa__tau_w_100,holdout,holdout_17,dwa,tau_w_100
627,holdout__holdout_09__dwa__tau_w_100,holdout,holdout_09,dwa,tau_w_100
628,discovery__discovery_16__teb__tau_x_300,discovery,discovery_16,teb,tau_x_300
629,holdout__holdout_12__dwa__delay_200,holdout,holdout_12,dwa,delay_200
630,holdout__holdout_04__teb__tau_y_150,holdout,holdout_04,teb,tau_y_150
631,discovery__discovery_13__teb__e0,discovery,discovery_13,teb,e0
632,holdout__holdout_16__teb__delay_200,holdout,holdout_16,teb,delay_200
633,discovery__discovery_02__teb__delay_100,discovery,discovery_02,teb,delay_100
634,holdout__holdout_05__teb__tau_x_100,holdout,holdout_05,teb,tau_x_100
635,discovery__discovery_07__dwa__tau_x_300,discovery,discovery_07,dwa,tau_x_300
636,holdout__holdout_20__teb__tau_x_100,holdout,holdout_20,teb,tau_x_100
637,discovery__discovery_04__dwa__delay_050,discovery,discovery_04,dwa,delay_050
638,discovery__discovery_01__dwa__delay_100,discovery,discovery_01,dwa,delay_100
639,holdout__holdout_20__teb__tau_x_300,holdout,holdout_20,teb,tau_x_300
640,discovery__discovery_19__dwa__tau_y_300,discovery,discovery_19,dwa,tau_y_300
641,discovery__discovery_06__teb__e0,discovery,discovery_06,teb,e0
642,discovery__discovery_03__teb__delay_200,discovery,discovery_03,teb,delay_200
643,discovery__discovery_09__teb__tau_x_300,discovery,discovery_09,teb,tau_x_300
644,discovery__discovery_01__dwa__tau_x_100,discovery,discovery_01,dwa,tau_x_100
645,discovery__discovery_08__dwa__delay_050,discovery,discovery_08,dwa,delay_050
646,discovery__discovery_08__teb__tau_x_100,discovery,discovery_08,teb,tau_x_100
647,holdout__holdout_07__teb__tau_x_300,holdout,holdout_07,teb,tau_x_300
648,discovery__discovery_20__dwa__tau_w_100,discovery,discovery_20,dwa,tau_w_100
649,discovery__discovery_02__teb__tau_y_150,discovery,discovery_02,teb,tau_y_150
650,discovery__discovery_08__dwa__delay_200,discovery,discovery_08,dwa,delay_200
651,holdout__holdout_14__teb__tau_y_150,holdout,holdout_14,teb,tau_y_150
652,discovery__discovery_04__teb__tau_w_100,discovery,discovery_04,teb,tau_w_100
653,discovery__discovery_11__dwa__tau_x_100,discovery,discovery_11,dwa,tau_x_100
654,discovery__discovery_13__teb__tau_x_100,discovery,discovery_13,teb,tau_x_100
655,holdout__holdout_03__dwa__tau_w_300,holdout,holdout_03,dwa,tau_w_300
656,holdout__holdout_20__dwa__tau_y_300,holdout,holdout_20,dwa,tau_y_300
657,holdout__holdout_01__dwa__delay_050,holdout,holdout_01,dwa,delay_050
658,holdout__holdout_16__dwa__tau_y_150,holdout,holdout_16,dwa,tau_y_150
659,discovery__discovery_15__teb__delay_200,discovery,discovery_15,teb,delay_200
660,discovery__discovery_15__teb__delay_050,discovery,discovery_15,teb,delay_050
661,discovery__discovery_06__dwa__tau_y_300,discovery,discovery_06,dwa,tau_y_300
662,discovery__discovery_20__dwa__tau_y_150,discovery,discovery_20,dwa,tau_y_150
663,discovery__discovery_12__teb__tau_y_300,discovery,discovery_12,teb,tau_y_300
664,holdout__holdout_04__teb__tau_w_100,holdout,holdout_04,teb,tau_w_100
665,holdout__holdout_17__teb__delay_200,holdout,holdout_17,teb,delay_200
666,holdout__holdout_03__teb__delay_200,holdout,holdout_03,teb,delay_200
667,holdout__holdout_15__dwa__tau_w_300,holdout,holdout_15,dwa,tau_w_300
668,holdout__holdout_14__dwa__tau_x_100,holdout,holdout_14,dwa,tau_x_100
669,discovery__discovery_13__dwa__delay_100,discovery,discovery_13,dwa,delay_100
670,holdout__holdout_13__teb__tau_y_300,holdout,holdout_13,teb,tau_y_300
671,discovery__discovery_17__teb__tau_y_300,discovery,discovery_17,teb,tau_y_300
672,holdout__holdout_20__teb__delay_200,holdout,holdout_20,teb,delay_200
673,holdout__holdout_09__teb__delay_200,holdout,holdout_09,teb,delay_200
674,discovery__discovery_04__dwa__tau_y_300,discovery,discovery_04,dwa,tau_y_300
675,holdout__holdout_10__dwa__delay_200,holdout,holdout_10,dwa,delay_200
676,discovery__discovery_12__dwa__delay_050,discovery,discovery_12,dwa,delay_050
677,discovery__discovery_01__teb__delay_200,discovery,discovery_01,teb,delay_200
678,discovery__discovery_20__dwa__tau_w_300,discovery,discovery_20,dwa,tau_w_300
679,discovery__discovery_07__teb__tau_y_300,discovery,discovery_07,teb,tau_y_300
